period,model,actual,consensus,forecast,error,surprise,deviation,gain,big,alert,capture_ratio
2020-07,HARD_HALF,0.4,0.2,0.5039786142894122,0.10397861428941213,0.2,0.30397861428941214,0.09602138571058788,False,True,
2020-08,HARD_HALF,0.0,0.0,0.0425260956416997,0.0425260956416997,0.0,0.0425260956416997,-0.0425260956416997,False,False,
2020-09,HARD_HALF,-0.6,-0.3,-0.4027430090526971,0.19725699094730287,-0.3,-0.10274300905269712,0.10274300905269712,False,False,
2020-10,HARD_HALF,0.2,0.2,0.270934266171964,0.07093426617196397,0.0,0.07093426617196397,-0.07093426617196397,False,False,
2020-11,HARD_HALF,0.0,0.1,0.1511549169764748,0.1511549169764748,-0.1,0.051154916976474785,-0.051154916976474785,False,False,
2020-12,HARD_HALF,-0.2,0.1,0.1900261478582164,0.39002614785821643,-0.30000000000000004,0.09002614785821639,-0.09002614785821639,False,False,
2021-01,HARD_HALF,1.3,0.9,0.8912732558451942,-0.4087267441548058,0.4,-0.008726744154805788,-0.008726744154805788,True,False,-0.02181686038701447
2021-02,HARD_HALF,0.2,0.3,0.5098263614647857,0.30982636146478565,-0.09999999999999998,0.20982636146478567,-0.20982636146478567,False,True,
2021-03,HARD_HALF,0.2,0.3,0.1480979520457448,-0.05190204795425521,-0.09999999999999998,-0.1519020479542552,0.04809795204574477,False,False,
2021-04,HARD_HALF,0.5,0.2,0.285988103940522,-0.214011896059478,0.3,0.08598810394052198,0.08598810394052198,False,False,
2021-05,HARD_HALF,0.2,0.4,0.5879420434422872,0.38794204344228717,-0.2,0.18794204344228715,-0.18794204344228715,False,False,
2021-06,HARD_HALF,0.5,0.4,0.3465223378797241,-0.15347766212027592,0.09999999999999998,-0.05347766212027594,-0.05347766212027594,False,False,
2021-07,HARD_HALF,1.0,0.5,0.6697218783064215,-0.3302781216935785,0.5,0.1697218783064215,0.1697218783064215,True,False,0.339443756612843
2021-08,HARD_HALF,0.7,0.2,0.1664241039831655,-0.5335758960168344,0.49999999999999994,-0.0335758960168345,-0.03357589601683447,True,False,-0.06715179203366901
2021-09,HARD_HALF,0.2,-0.2,-0.1178999114519989,-0.3178999114519989,0.4,0.0821000885480011,0.0821000885480011,True,False,0.20525022137000276
2021-10,HARD_HALF,1.0,0.7,0.7927388934226424,-0.20726110657735763,0.30000000000000004,0.09273889342264241,0.09273889342264241,False,False,
2021-11,HARD_HALF,0.2,0.3,0.6982576755906593,0.4982576755906593,-0.09999999999999998,0.39825767559065933,-0.39825767559065933,False,True,
2021-12,HARD_HALF,0.4,0.3,0.873441606645287,0.473441606645287,0.10000000000000003,0.573441606645287,-0.37344160664528697,False,True,
2022-01,HARD_HALF,4.4,3.8,4.42010852550301,0.020108525503009567,0.6000000000000005,0.6201085255030101,0.579891474496991,True,True,1.0335142091716827
2022-02,HARD_HALF,1.3,0.6,0.9472553663580414,-0.3527446336419586,0.7000000000000001,0.34725536635804144,0.34725536635804144,True,True,0.496079094797202
2022-03,HARD_HALF,1.7,1.4,0.9599351536255072,-0.7400648463744928,0.30000000000000004,-0.4400648463744927,-0.4400648463744927,False,True,
2022-04,HARD_HALF,1.8,0.9,0.810248090240683,-0.989751909759317,0.9,-0.08975190975931702,-0.08975190975931702,True,False,-0.0997243441770189
2022-05,HARD_HALF,1.8,1.4,1.928849481807915,0.1288494818079149,0.40000000000000013,0.528849481807915,0.27115051819208524,True,True,1.3221237045197871
2022-06,HARD_HALF,1.6,1.5,1.507368052800301,-0.09263194719969903,0.10000000000000009,0.0073680528003010615,0.0073680528003010615,False,False,
2022-07,HARD_HALF,1.3,1.6,1.5144143355557442,0.21441433555574418,-0.30000000000000004,-0.08558566444425586,0.08558566444425586,False,False,
2022-08,HARD_HALF,0.4,0.8,0.6720821029177679,0.2720821029177679,-0.4,-0.1279178970822321,0.1279178970822321,True,False,0.3197947427055803
2022-09,HARD_HALF,0.8,0.2,0.1149601618884696,-0.6850398381115305,0.6000000000000001,-0.08503983811153042,-0.08503983811153037,True,False,-0.14173306351921733
2022-10,HARD_HALF,-1.4,0.9,1.1241974351095645,2.5241974351095644,-2.3,0.22419743510956447,-0.22419743510956458,True,True,-0.09747714569981064
2022-11,HARD_HALF,1.2,0.7,0.7882528330528827,-0.4117471669471172,0.5,0.08825283305288278,0.08825283305288278,True,False,0.17650566610576557
2022-12,HARD_HALF,0.0,0.4,0.0909414221677358,0.0909414221677358,-0.4,-0.3090585778322642,0.3090585778322642,True,True,0.7726464445806605
2023-01,HARD_HALF,6.0,5.8,4.8557166576029465,-1.1442833423970535,0.20000000000000018,-0.9442833423970534,-0.9442833423970534,False,True,
2023-02,HARD_HALF,0.6,0.5,0.5039703923327187,-0.0960296076672813,0.09999999999999998,0.003970392332718675,0.003970392332718675,False,False,
2023-03,HARD_HALF,0.1,0.1,0.2285695805914532,0.12856958059145318,0.0,0.12856958059145318,-0.12856958059145318,False,False,
2023-04,HARD_HALF,-0.2,0.4,0.5026749219687728,0.7026749219687729,-0.6000000000000001,0.10267492196877281,-0.10267492196877281,True,False,-0.17112486994795467
2023-05,HARD_HALF,0.3,0.1,0.1680241532119831,-0.13197584678801688,0.19999999999999998,0.0680241532119831,0.0680241532119831,False,False,
2023-06,HARD_HALF,0.3,0.3,-0.0471302304329217,-0.3471302304329217,0.0,-0.3471302304329217,-0.3471302304329217,False,True,
2023-07,HARD_HALF,0.5,0.4,0.3623426582424115,-0.13765734175758848,0.09999999999999998,-0.0376573417575885,-0.0376573417575885,False,False,
2023-08,HARD_HALF,0.2,0.1,0.4718841229993044,0.27188412299930437,0.1,0.3718841229993044,-0.17188412299930436,False,True,
2023-09,HARD_HALF,-0.7,-0.2,-0.2755480777313318,0.4244519222686682,-0.49999999999999994,-0.07554807773133176,0.07554807773133176,True,False,0.15109615546266356
2023-10,HARD_HALF,0.1,0.0,0.2826615364616625,0.18266153646166247,0.1,0.2826615364616625,-0.08266153646166247,False,True,
2023-11,HARD_HALF,0.1,-0.1,0.0389131139375782,-0.061086886062421804,0.2,0.13891311393757821,0.13891311393757821,False,False,
2023-12,HARD_HALF,-0.4,0.0,-0.1476501974424573,0.2523498025575427,-0.4,-0.1476501974424573,0.14765019744245733,True,False,0.3691254936061432
2024-01,HARD_HALF,1.5,2.0,0.8857871746883093,-0.6142128253116907,-0.5,-1.1142128253116907,-0.11421282531169075,True,True,2.2284256506233815
2024-02,HARD_HALF,0.3,0.4,0.2580380446649967,-0.0419619553350033,-0.10000000000000003,-0.14196195533500333,0.058038044664996735,False,False,
2024-03,HARD_HALF,0.1,0.1,0.1779588240592174,0.07795882405921739,0.0,0.07795882405921739,-0.07795882405921739,False,False,
2024-04,HARD_HALF,0.7,0.2,0.5169386135775386,-0.1830613864224614,0.49999999999999994,0.31693861357753855,0.31693861357753855,True,True,0.6338772271550772
2024-05,HARD_HALF,0.0,0.1,0.2192464263661361,0.2192464263661361,-0.1,0.11924642636613608,-0.11924642636613608,False,False,
2024-06,HARD_HALF,-0.3,0.2,0.0812607392877025,0.3812607392877025,-0.5,-0.11873926071229751,0.11873926071229751,True,False,0.23747852142459502
2024-07,HARD_HALF,0.7,0.5,0.2468451753425322,-0.45315482465746776,0.19999999999999996,-0.2531548246574678,-0.2531548246574678,False,True,
2024-08,HARD_HALF,0.3,0.0,0.0497880367945807,-0.2502119632054193,0.3,0.0497880367945807,0.049788036794580715,False,False,
2024-09,HARD_HALF,-0.4,-0.5,-0.5428417910368668,-0.14284179103686678,0.09999999999999998,-0.042841791036866805,-0.042841791036866805,False,False,
2024-10,HARD_HALF,0.3,0.3,0.2843596766312558,-0.015640323368744213,0.0,-0.015640323368744213,-0.015640323368744213,False,False,
2024-11,HARD_HALF,0.1,0.2,0.1125881018490863,0.012588101849086292,-0.1,-0.08741189815091371,0.08741189815091371,False,False,
2024-12,HARD_HALF,-0.3,0.1,-0.0299287341652862,0.2700712658347138,-0.4,-0.12992873416528622,0.12992873416528622,True,False,0.3248218354132155
2025-01,HARD_HALF,1.3,1.1,1.141778566097235,-0.158221433902765,0.19999999999999996,0.04177856609723496,0.04177856609723496,False,False,
2025-02,HARD_HALF,0.2,0.2,0.3449213748972017,0.1449213748972017,0.0,0.1449213748972017,-0.1449213748972017,False,False,
2025-03,HARD_HALF,0.1,0.0,0.0127990714734173,-0.0872009285265827,0.1,0.0127990714734173,0.0127990714734173,False,False,
2025-04,HARD_HALF,-0.1,0.1,0.1712714703823724,0.2712714703823724,-0.2,0.07127147038237239,-0.07127147038237241,False,False,
2025-05,HARD_HALF,0.5,0.2,0.2843344825640807,-0.21566551743591927,0.3,0.08433448256408071,0.08433448256408071,False,False,
2025-06,HARD_HALF,0.3,0.2,0.2187744207584629,-0.08122557924153709,0.09999999999999998,0.01877442075846289,0.01877442075846289,False,False,
2025-07,HARD_HALF,0.5,0.5,0.5584568402910703,0.058456840291070344,0.0,0.058456840291070344,-0.058456840291070344,False,False,
2025-08,HARD_HALF,0.1,0.1,0.0980835392772259,-0.0019164607227740993,0.0,-0.0019164607227740993,-0.0019164607227740993,False,False,
2025-09,HARD_HALF,-0.6,-0.3,-0.5222102106965498,0.07778978930345015,-0.3,-0.22221021069654984,0.22221021069654984,False,True,
2025-10,HARD_HALF,0.5,0.3,0.28619898904433,-0.21380101095567,0.2,-0.01380101095566999,-0.01380101095566999,False,False,
2025-11,HARD_HALF,-0.3,0.1,0.0281791766842468,0.3281791766842468,-0.4,-0.07182082331575321,0.07182082331575323,True,False,0.179552058289383
2025-12,HARD_HALF,-0.3,-0.1,-0.3192220059914924,-0.01922200599149243,-0.19999999999999998,-0.2192220059914924,0.18077799400850755,False,True,
2026-01,HARD_HALF,0.9,0.8,0.853289440279114,-0.046710559720886,0.09999999999999998,0.053289440279113975,0.053289440279113975,False,False,
2026-02,HARD_HALF,-0.1,0.1,0.0941571969640349,0.1941571969640349,-0.2,-0.0058428030359650995,0.0058428030359650995,False,False,
2026-03,HARD_HALF,0.6,0.7,0.5745975532171261,-0.025402446782873844,-0.09999999999999998,-0.12540244678287382,0.07459755321712613,False,False,
2026-04,HARD_HALF,0.5,0.4,0.4728034992943644,-0.027196500705635618,0.09999999999999998,0.07280349929436436,0.07280349929436436,False,False,
2026-05,HARD_HALF,0.1,0.3,0.385238322814708,0.28523832281470796,-0.19999999999999998,0.085238322814708,-0.08523832281470797,False,False,
2026-06,HARD_HALF,-0.3,0.0,-0.082817900723228,0.21718209927677198,-0.3,-0.082817900723228,0.082817900723228,False,False,
2026-07,HARD_HALF,0.6,0.6,0.5124477950466728,-0.08755220495332716,0.0,-0.08755220495332716,-0.08755220495332716,False,False,
2019-02,HARD_FULL,0.2,0.1,0.3736868253770129,0.1736868253770129,0.1,0.27368682537701294,-0.0736868253770129,False,True,
2019-03,HARD_FULL,0.2,0.1,0.0901670483480416,-0.10983295165195842,0.1,-0.00983295165195841,-0.00983295165195841,False,False,
2019-04,HARD_FULL,0.1,0.3,0.4791985039175055,0.37919850391750554,-0.19999999999999998,0.17919850391750552,-0.17919850391750555,False,False,
2019-05,HARD_FULL,0.7,0.4,0.2577314423608633,-0.44226855763913664,0.29999999999999993,-0.1422685576391367,-0.1422685576391367,False,False,
2019-06,HARD_FULL,0.2,0.1,0.0231298039189525,-0.1768701960810475,0.1,-0.0768701960810475,-0.0768701960810475,False,False,
2019-07,HARD_FULL,0.4,0.2,0.4450697048026269,0.0450697048026269,0.2,0.2450697048026269,0.1549302951973731,False,True,
2019-08,HARD_FULL,0.1,0.0,0.1005365141205273,0.0005365141205272983,0.1,0.1005365141205273,0.09946348587947271,False,False,
2019-09,HARD_FULL,-0.6,-0.4,-0.3231993913711704,0.2768006086288296,-0.19999999999999996,0.07680060862882965,-0.07680060862882965,False,False,
2019-10,HARD_FULL,0.5,0.4,0.3409433050818153,-0.1590566949181847,0.09999999999999998,-0.059056694918184716,-0.059056694918184716,False,False,
2019-11,HARD_FULL,0.3,0.2,0.2162756862794529,-0.08372431372054709,0.09999999999999998,0.01627568627945289,0.01627568627945289,False,False,
2019-12,HARD_FULL,0.2,0.1,0.0149484310465293,-0.18505156895347072,0.1,-0.08505156895347071,-0.08505156895347071,False,False,
2020-01,HARD_FULL,1.5,1.0,0.9411306387532652,-0.5588693612467348,0.5,-0.05886936124673481,-0.05886936124673481,True,False,-0.11773872249346962
2020-02,HARD_FULL,0.3,0.3,0.3397350885104384,0.03973508851043839,0.0,0.03973508851043839,-0.03973508851043839,False,False,
2020-03,HARD_FULL,-0.1,0.1,-0.2568806955960528,-0.1568806955960528,-0.2,-0.35688069559605284,0.043119304403947206,False,True,
2020-04,HARD_FULL,-0.2,-0.2,-0.3142425218230398,-0.11424252182303979,0.0,-0.11424252182303979,-0.11424252182303979,False,False,
2020-05,HARD_FULL,0.4,0.1,0.1683352402197457,-0.23166475978025433,0.30000000000000004,0.06833524021974569,0.06833524021974571,False,False,
2020-06,HARD_FULL,0.6,0.2,0.4172338871159674,-0.1827661128840326,0.39999999999999997,0.21723388711596736,0.21723388711596736,True,True,0.5430847177899184
2020-07,HARD_FULL,0.4,0.2,0.5210069308403769,0.12100693084037684,0.2,0.32100693084037685,0.07899306915962317,False,True,
2020-08,HARD_FULL,0.0,0.0,0.0519184347969078,0.0519184347969078,0.0,0.0519184347969078,-0.0519184347969078,False,False,
2020-09,HARD_FULL,-0.6,-0.3,-0.4261804868444819,0.17381951315551808,-0.3,-0.1261804868444819,0.1261804868444819,False,False,
2020-10,HARD_FULL,0.2,0.2,0.3583178284704426,0.15831782847044257,0.0,0.15831782847044257,-0.15831782847044257,False,False,
2020-11,HARD_FULL,0.0,0.1,0.1691163118722865,0.1691163118722865,-0.1,0.0691163118722865,-0.0691163118722865,False,False,
2020-12,HARD_FULL,-0.2,0.1,0.2056536659664309,0.40565366596643093,-0.30000000000000004,0.10565366596643089,-0.10565366596643089,False,False,
2021-01,HARD_FULL,1.3,0.9,0.9539674594208288,-0.3460325405791712,0.4,0.05396745942082881,0.05396745942082881,True,False,0.13491864855207203
2021-02,HARD_FULL,0.2,0.3,0.5908788681855172,0.39087886818551715,-0.09999999999999998,0.29087886818551717,-0.29087886818551717,False,True,
2021-03,HARD_FULL,0.2,0.3,0.1442858296719162,-0.05571417032808382,-0.09999999999999998,-0.1557141703280838,0.04428582967191616,False,False,
2021-04,HARD_FULL,0.5,0.2,0.31594973914457,-0.18405026085543003,0.3,0.11594973914456996,0.11594973914456996,False,False,
2021-05,HARD_FULL,0.2,0.4,0.6078702544940903,0.40787025449409026,-0.2,0.20787025449409025,-0.20787025449409025,False,True,
2021-06,HARD_FULL,0.5,0.4,0.3633767578302495,-0.13662324216975053,0.09999999999999998,-0.03662324216975055,-0.03662324216975055,False,False,
2021-07,HARD_FULL,1.0,0.5,0.6948917887265292,-0.30510821127347076,0.5,0.19489178872652924,0.19489178872652924,True,False,0.38978357745305847
2021-08,HARD_FULL,0.7,0.2,0.1083448556076767,-0.5916551443923233,0.49999999999999994,-0.0916551443923233,-0.0916551443923233,True,False,-0.18331028878464664
2021-09,HARD_FULL,0.2,-0.2,-0.1117997254742917,-0.3117997254742917,0.4,0.0882002745257083,0.08820027452570833,True,False,0.22050068631427075
2021-10,HARD_FULL,1.0,0.7,0.861772559403488,-0.13822744059651204,0.30000000000000004,0.161772559403488,0.161772559403488,False,False,
2021-11,HARD_FULL,0.2,0.3,0.7141668997528983,0.5141668997528983,-0.09999999999999998,0.4141668997528983,-0.41416689975289833,False,True,
2021-12,HARD_FULL,0.4,0.3,0.975944245873544,0.575944245873544,0.10000000000000003,0.6759442458735441,-0.47594424587354395,False,True,
2022-01,HARD_FULL,4.4,3.8,4.462079824034487,0.06207982403448664,0.6000000000000005,0.6620798240344872,0.5379201759655139,True,True,1.103466373390811
2022-02,HARD_FULL,1.3,0.6,1.02808532568767,-0.27191467431232996,0.7000000000000001,0.4280853256876701,0.4280853256876701,True,True,0.6115504652681001
2022-03,HARD_FULL,1.7,1.4,0.9457985298614492,-0.7542014701385508,0.30000000000000004,-0.4542014701385507,-0.4542014701385507,False,True,
2022-04,HARD_FULL,1.8,0.9,0.8786376245680246,-0.9213623754319754,0.9,-0.02136237543197539,-0.02136237543197539,True,False,-0.023735972702194876
2022-05,HARD_FULL,1.8,1.4,2.0303559700568115,0.2303559700568114,0.40000000000000013,0.6303559700568115,0.16964402994318872,True,True,1.5758899251420284
2022-06,HARD_FULL,1.6,1.5,1.6214754124021524,0.02147541240215234,0.10000000000000009,0.12147541240215243,0.07852458759784775,False,False,
2022-07,HARD_FULL,1.3,1.6,1.6269883808292258,0.32698838082922577,-0.30000000000000004,0.026988380829225722,-0.026988380829225722,False,False,
2022-08,HARD_FULL,0.4,0.8,0.7133115493678155,0.31331154936781547,-0.4,-0.08668845063218455,0.08668845063218455,True,False,0.2167211265804614
2022-09,HARD_FULL,0.8,0.2,0.067827879134096,-0.732172120865904,0.6000000000000001,-0.13217212086590402,-0.1321721208659039,True,False,-0.22028686810984
2022-10,HARD_FULL,-1.4,0.9,1.075447258891905,2.475447258891905,-2.3,0.17544725889190504,-0.17544725889190538,True,False,-0.07628141690952393
2022-11,HARD_FULL,1.2,0.7,0.817989792016844,-0.382010207983156,0.5,0.11798979201684401,0.11798979201684401,True,False,0.23597958403368802
2022-12,HARD_FULL,0.0,0.4,0.13440777861274,0.13440777861274,-0.4,-0.26559222138726,0.26559222138726,True,True,0.66398055346815
2023-01,HARD_FULL,6.0,5.8,4.838284883962337,-1.161715116037663,0.20000000000000018,-0.9617151160376629,-0.9617151160376629,False,True,
2023-02,HARD_FULL,0.6,0.5,0.4766255785160068,-0.12337442148399319,0.09999999999999998,-0.023374421483993213,-0.023374421483993213,False,False,
2023-03,HARD_FULL,0.1,0.1,0.1645053045682576,0.0645053045682576,0.0,0.0645053045682576,-0.0645053045682576,False,False,
2023-04,HARD_FULL,-0.2,0.4,0.4412570550472305,0.6412570550472305,-0.6000000000000001,0.041257055047230484,-0.04125705504723043,True,False,-0.0687617584120508
2023-05,HARD_FULL,0.3,0.1,0.1070656260071924,-0.1929343739928076,0.19999999999999998,0.007065626007192391,0.007065626007192377,False,False,
2023-06,HARD_FULL,0.3,0.3,-0.1293045399065881,-0.4293045399065881,0.0,-0.4293045399065881,-0.4293045399065881,False,True,
2023-07,HARD_FULL,0.5,0.4,0.3385101730747019,-0.16148982692529812,0.09999999999999998,-0.06148982692529814,-0.06148982692529814,False,False,
2023-08,HARD_FULL,0.2,0.1,0.4691538555618777,0.2691538555618777,0.1,0.36915385556187774,-0.1691538555618777,False,True,
2023-09,HARD_FULL,-0.7,-0.2,-0.3021977558636196,0.3978022441363804,-0.49999999999999994,-0.10219775586361957,0.10219775586361957,True,False,0.20439551172723916
2023-10,HARD_FULL,0.1,0.0,0.2747256455397465,0.17472564553974648,0.1,0.2747256455397465,-0.07472564553974648,False,True,
2023-11,HARD_FULL,0.1,-0.1,0.0193337349427093,-0.0806662650572907,0.2,0.11933373494270931,0.11933373494270931,False,False,
2023-12,HARD_FULL,-0.4,0.0,-0.1622301537840823,0.23776984621591774,-0.4,-0.1622301537840823,0.1622301537840823,True,False,0.4055753844602057
2024-01,HARD_FULL,1.5,2.0,0.8396578117247618,-0.6603421882752382,-0.5,-1.160342188275238,-0.16034218827523816,True,True,2.320684376550476
2024-02,HARD_FULL,0.3,0.4,0.2454560880762622,-0.05454391192373778,-0.10000000000000003,-0.15454391192373781,0.04545608807626225,False,False,
2024-03,HARD_FULL,0.1,0.1,0.1776374264869296,0.07763742648692959,0.0,0.07763742648692959,-0.07763742648692959,False,False,
2024-04,HARD_FULL,0.7,0.2,0.4983633525576281,-0.20163664744237186,0.49999999999999994,0.2983633525576281,0.2983633525576281,True,True,0.5967267051152563
2024-05,HARD_FULL,0.0,0.1,0.2305118092595983,0.2305118092595983,-0.1,0.1305118092595983,-0.1305118092595983,False,False,
2024-06,HARD_FULL,-0.3,0.2,0.1129550664706415,0.4129550664706415,-0.5,-0.0870449335293585,0.08704493352935849,True,False,0.174089867058717
2024-07,HARD_FULL,0.7,0.5,0.283705901673846,-0.41629409832615394,0.19999999999999996,-0.21629409832615398,-0.21629409832615398,False,True,
2024-08,HARD_FULL,0.3,0.0,0.0267605992362186,-0.2732394007637814,0.3,0.0267605992362186,0.026760599236218596,False,False,
2024-09,HARD_FULL,-0.4,-0.5,-0.6205095900012981,-0.2205095900012981,0.09999999999999998,-0.12050959000129813,-0.12050959000129813,False,False,
2024-10,HARD_FULL,0.3,0.3,0.3468788721546322,0.04687887215463221,0.0,0.04687887215463221,-0.04687887215463221,False,False,
2024-11,HARD_FULL,0.1,0.2,0.0941368610752528,-0.005863138924747199,-0.1,-0.1058631389247472,0.0941368610752528,False,False,
2024-12,HARD_FULL,-0.3,0.1,-0.0640957208651746,0.2359042791348254,-0.4,-0.1640957208651746,0.16409572086517463,True,False,0.41023930216293647
2025-01,HARD_FULL,1.3,1.1,1.1594439531883396,-0.14055604681166045,0.19999999999999996,0.059443953188339504,0.059443953188339504,False,False,
2025-02,HARD_FULL,0.2,0.2,0.3625074932441033,0.1625074932441033,0.0,0.1625074932441033,-0.1625074932441033,False,False,
2025-03,HARD_FULL,0.1,0.0,-0.0003630663896429,-0.1003630663896429,0.1,-0.0003630663896429,-0.0003630663896428965,False,False,
2025-04,HARD_FULL,-0.1,0.1,0.1537698111310336,0.2537698111310336,-0.2,0.0537698111310336,-0.053769811131033574,False,False,
2025-05,HARD_FULL,0.5,0.2,0.3070684808515122,-0.19293151914848777,0.3,0.10706848085151222,0.10706848085151222,False,False,
2025-06,HARD_FULL,0.3,0.2,0.2235098720812141,-0.0764901279187859,0.09999999999999998,0.023509872081214078,0.023509872081214078,False,False,
2025-07,HARD_FULL,0.5,0.5,0.6342140026070118,0.13421400260701177,0.0,0.13421400260701177,-0.13421400260701177,False,False,
2025-08,HARD_FULL,0.1,0.1,0.0737058037834092,-0.026294196216590807,0.0,-0.026294196216590807,-0.026294196216590807,False,False,
2025-09,HARD_FULL,-0.6,-0.3,-0.564728033714943,0.03527196628505702,-0.3,-0.26472803371494297,0.26472803371494297,False,True,
2025-10,HARD_FULL,0.5,0.3,0.3322154630234882,-0.1677845369765118,0.2,0.03221546302348821,0.03221546302348821,False,False,
2025-11,HARD_FULL,-0.3,0.1,0.0424458324667826,0.3424458324667826,-0.4,-0.057554167533217404,0.057554167533217404,True,False,0.1438854188330435
2025-12,HARD_FULL,-0.3,-0.1,-0.3208080275564159,-0.02080802755641592,-0.19999999999999998,-0.2208080275564159,0.17919197244358406,False,True,
2026-01,HARD_FULL,0.9,0.8,0.8551264217107467,-0.04487357828925331,0.09999999999999998,0.055126421710746665,0.055126421710746665,False,False,
2026-02,HARD_FULL,-0.1,0.1,0.1124629542130101,0.2124629542130101,-0.2,0.012462954213010094,-0.01246295421301008,False,False,
2026-03,HARD_FULL,0.6,0.7,0.5660473638877932,-0.03395263611220678,-0.09999999999999998,-0.13395263611220676,0.0660473638877932,False,False,
2026-04,HARD_FULL,0.5,0.4,0.4475750842583734,-0.05242491574162661,0.09999999999999998,0.04757508425837337,0.04757508425837337,False,False,
2026-05,HARD_FULL,0.1,0.3,0.4028272899628575,0.30282728996285746,-0.19999999999999998,0.1028272899628575,-0.10282728996285748,False,False,
2026-06,HARD_FULL,-0.3,0.0,-0.107240503871734,0.19275949612826598,-0.3,-0.107240503871734,0.107240503871734,False,False,
2026-07,HARD_FULL,0.6,0.6,0.577223062603887,-0.022776937396112973,0.0,-0.022776937396112973,-0.022776937396112973,False,False,
2019-02,SENTIMENT_BASE,0.2,0.1,0.3078867105019874,0.10788671050198739,0.1,0.2078867105019874,-0.007886710501987387,False,True,
2019-03,SENTIMENT_BASE,0.2,0.1,0.0892158029354307,-0.11078419706456931,0.1,-0.010784197064569304,-0.010784197064569304,False,False,
2019-04,SENTIMENT_BASE,0.1,0.3,0.4102906134736483,0.3102906134736483,-0.19999999999999998,0.11029061347364832,-0.1102906134736483,False,False,
2019-05,SENTIMENT_BASE,0.7,0.4,0.2282599798705959,-0.4717400201294041,0.29999999999999993,-0.17174002012940412,-0.17174002012940415,False,False,
2019-06,SENTIMENT_BASE,0.2,0.1,0.1226652264961344,-0.07733477350386561,0.1,0.022665226496134394,0.022665226496134394,False,False,
2019-07,SENTIMENT_BASE,0.4,0.2,0.417143239105575,0.01714323910557497,0.2,0.21714323910557498,0.18285676089442504,False,True,
2019-08,SENTIMENT_BASE,0.1,0.0,0.023003528211821,-0.076996471788179,0.1,0.023003528211821,0.023003528211821,False,False,
2019-09,SENTIMENT_BASE,-0.6,-0.4,-0.3411226919236905,0.2588773080763095,-0.19999999999999996,0.05887730807630953,-0.05887730807630953,False,False,
2019-10,SENTIMENT_BASE,0.5,0.4,0.257885009014517,-0.242114990985483,0.09999999999999998,-0.14211499098548303,-0.14211499098548303,False,False,
2019-11,SENTIMENT_BASE,0.3,0.2,0.1702890895561348,-0.12971091044386518,0.09999999999999998,-0.0297109104438652,-0.0297109104438652,False,False,
2019-12,SENTIMENT_BASE,0.2,0.1,-0.0078972220173776,-0.20789722201737762,0.1,-0.1078972220173776,-0.10789722201737761,False,False,
2020-01,SENTIMENT_BASE,1.5,1.0,0.8795966799939532,-0.6204033200060468,0.5,-0.12040332000604681,-0.12040332000604681,True,False,-0.24080664001209362
2020-02,SENTIMENT_BASE,0.3,0.3,0.259710782084625,-0.040289217915374986,0.0,-0.040289217915374986,-0.040289217915374986,False,False,
2020-03,SENTIMENT_BASE,-0.1,0.1,-0.3015749595034149,-0.2015749595034149,-0.2,-0.40157495950341493,-0.00157495950341488,False,True,
2020-04,SENTIMENT_BASE,-0.2,-0.2,-0.4442665653275368,-0.24426656532753677,0.0,-0.24426656532753677,-0.24426656532753677,False,True,
2020-05,SENTIMENT_BASE,0.4,0.1,0.0616066688263312,-0.3383933311736688,0.30000000000000004,-0.038393331173668804,-0.03839333117366878,False,False,
2020-06,SENTIMENT_BASE,0.6,0.2,0.2478728150480427,-0.3521271849519573,0.39999999999999997,0.047872815048042694,0.047872815048042694,True,False,0.11968203762010675
2020-07,SENTIMENT_BASE,0.4,0.2,0.4228794384941809,0.022879438494180893,0.2,0.2228794384941809,0.17712056150581912,False,True,
2020-08,SENTIMENT_BASE,0.0,0.0,-0.0105350384455968,-0.0105350384455968,0.0,-0.0105350384455968,-0.0105350384455968,False,False,
2020-09,SENTIMENT_BASE,-0.6,-0.3,-0.396147759174498,0.20385224082550196,-0.3,-0.09614775917449803,0.09614775917449803,False,False,
2020-10,SENTIMENT_BASE,0.2,0.2,0.1794648761660154,-0.02053512383398462,0.0,-0.02053512383398462,-0.02053512383398462,False,False,
2020-11,SENTIMENT_BASE,0.0,0.1,0.1016934319990881,0.1016934319990881,-0.1,0.0016934319990880992,-0.0016934319990880992,False,False,
2020-12,SENTIMENT_BASE,-0.2,0.1,0.1567081879206617,0.3567081879206617,-0.30000000000000004,0.05670818792066171,-0.05670818792066168,False,False,
2021-01,SENTIMENT_BASE,1.3,0.9,0.8027431125876427,-0.4972568874123573,0.4,-0.09725688741235727,-0.09725688741235727,True,False,-0.24314221853089318
2021-02,SENTIMENT_BASE,0.2,0.3,0.4159941227730588,0.2159941227730588,-0.09999999999999998,0.11599412277305882,-0.11599412277305882,False,False,
2021-03,SENTIMENT_BASE,0.2,0.3,0.127129716744882,-0.07287028325511802,-0.09999999999999998,-0.172870283255118,0.02712971674488196,False,False,
2021-04,SENTIMENT_BASE,0.5,0.2,0.2493318332819414,-0.2506681667180586,0.3,0.04933183328194138,0.049331833281941406,False,False,
2021-05,SENTIMENT_BASE,0.2,0.4,0.5695937247969121,0.36959372479691205,-0.2,0.16959372479691204,-0.16959372479691204,False,False,
