origin,h,target,as_of_utc,mm_forecast,model,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2020-07,11,2021-06,2020-08-12T21:59:00+00:00,0.4374089478291383,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,4.61459449502989,4.025519733452186,2.2828032556201148
2020-07,12,2021-07,2020-08-12T21:59:00+00:00,0.39534456093983,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,4.5192259224917555,4.420084861404601,3.31908195917478
2020-08,0,2020-08,2020-09-09T21:59:00+00:00,0.0331337564864917,INDEPENDENT_BRIDGE,0.0,3.302752293577968,3.3369803759667658,0.0,0.0
2020-08,1,2020-09,2020-09-09T21:59:00+00:00,-0.1562228195645747,INDEPENDENT_BRIDGE,-0.6216696269982114,3.2287822878228734,3.7466267808227705,-0.15634497465066113,-0.6236100387710334
2020-08,2,2020-10,2020-09-09T21:59:00+00:00,0.34196065309398965,INDEPENDENT_BRIDGE,0.1787310098301908,2.9384756657483617,3.6234315655507636,0.1850323225221969,-0.44503856274758025
2020-08,3,2020-11,2020-09-09T21:59:00+00:00,0.11758240816279537,INDEPENDENT_BRIDGE,0.0,2.655677655677633,3.460260001444367,0.30254565671203715,-0.44503856274758025
2020-08,4,2020-12,2020-09-09T21:59:00+00:00,0.1983269854374744,INDEPENDENT_BRIDGE,-0.1784121320249632,2.285191956124307,3.4759332549581883,0.5006762338280096,-0.6236100387710335
2020-08,5,2021-01,2020-09-09T21:59:00+00:00,1.1939118879699788,INDEPENDENT_BRIDGE,1.3404825737265424,2.162162162162171,3.201992006545111,1.6875172184133245,0.7079675588061821
2020-08,6,2021-02,2020-09-09T21:59:00+00:00,0.27335097968475747,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,3.2051627903428566,1.960495273747937,0.8841790581461044
2020-08,7,2021-03,2020-09-09T21:59:00+00:00,0.06082651099587206,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,3.360805741555639,2.0213032929198507,1.060080598664067
2020-08,8,2021-04,2020-09-09T21:59:00+00:00,0.40866280402206306,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,3.9701996705562808,2.429133338516619,1.585936324010772
2020-08,9,2021-05,2020-09-09T21:59:00+00:00,0.4968127828605377,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,4.111560119661228,2.9247160789940576,1.76060885750493
2020-08,10,2021-06,2020-09-09T21:59:00+00:00,0.417946715052653,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,3.893857034077593,3.341791822717619,2.2828032556201148
2020-08,11,2021-07,2020-09-09T21:59:00+00:00,0.5276786733564408,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,3.978307970340388,3.8680831505068527,3.31908195917478
2020-08,12,2021-08,2020-09-09T21:59:00+00:00,0.19189492428427105,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,4.143330468177891,4.059794191685278,4.004016143732257
2020-09,0,2020-09,2020-10-11T21:59:00+00:00,-0.3793055312609125,INDEPENDENT_BRIDGE,-0.6216696269982114,3.2287822878228734,3.480536874354422,0.0,0.0
2020-09,1,2020-10,2020-10-11T21:59:00+00:00,0.2673568622852161,INDEPENDENT_BRIDGE,0.1787310098301908,2.9384756657483617,3.280811683054414,0.26700009957108783,0.17857147602345314
2020-09,2,2020-11,2020-10-11T21:59:00+00:00,0.0488947672627435,INDEPENDENT_BRIDGE,0.0,2.655677655677633,3.047433368643062,0.31588291723749584,0.17857147602345314
2020-09,3,2020-12,2020-10-11T21:59:00+00:00,0.03332841583540852,INDEPENDENT_BRIDGE,-0.1784121320249632,2.285191956124307,2.893328126830271,0.3492057803901071,-1.3010426069826053e-16
2020-09,4,2021-01,2020-10-11T21:59:00+00:00,1.0252638163558927,INDEPENDENT_BRIDGE,1.3404825737265424,2.162162162162171,2.4499029471869966,1.3692494173679703,1.3315775975772155
2020-09,5,2021-02,2020-10-11T21:59:00+00:00,0.14304929911863032,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,2.3199165004346276,1.5121964984465572,1.5077890969171377
2020-09,6,2021-03,2020-10-11T21:59:00+00:00,-0.13211565489916768,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,2.27662862074471,1.3799934938725027,1.6836906374351
2020-09,7,2021-04,2020-10-11T21:59:00+00:00,0.2542867363341147,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.721455340654976,1.6339574685295406,2.209546362781805
2020-09,8,2021-05,2020-10-11T21:59:00+00:00,0.32335804556788406,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.6835825030843656,1.9567938362582507,2.384218896275963
2020-09,9,2021-06,2020-10-11T21:59:00+00:00,0.2249825617892843,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,2.2719601788546244,2.181523691241841,2.9064132943911476
2020-09,10,2021-07,2020-10-11T21:59:00+00:00,0.4015885527166198,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,2.226710529186487,2.5823080294998917,3.942691997945813
2020-09,11,2021-08,2020-10-11T21:59:00+00:00,-0.021936799110415926,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,2.204285261060513,2.560368823921759,4.62762618250329
2020-09,12,2021-09,2020-10-11T21:59:00+00:00,-0.2661696641468071,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,2.3203552252125483,2.2938442984958063,4.798129207611665
2020-10,0,2020-10,2020-11-09T22:59:00+00:00,0.1835507038734855,INDEPENDENT_BRIDGE,0.1787310098301908,2.9384756657483617,2.943428133732242,0.0,0.0
2020-10,1,2020-11,2020-11-09T22:59:00+00:00,-0.10581113942359953,INDEPENDENT_BRIDGE,0.0,2.655677655677633,2.5519901499032724,-0.1058671589298017,0.0
2020-10,2,2020-12,2020-11-09T22:59:00+00:00,0.04397371215740331,INDEPENDENT_BRIDGE,-0.1784121320249632,2.285191956124307,2.4095228382220486,-0.061903112375756984,-0.17857147602345325
2020-10,3,2021-01,2020-11-09T22:59:00+00:00,0.943239419239405,INDEPENDENT_BRIDGE,1.3404825737265424,2.162162162162171,1.885392676032206,0.8769155807994247,1.1530061215537624
2020-10,4,2021-02,2020-11-09T22:59:00+00:00,0.2091245659984776,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,1.8232620557257895,1.0858217857554426,1.3292176208936846
2020-10,5,2021-03,2020-11-09T22:59:00+00:00,-0.06640230422353202,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,1.8471559421394261,1.0193974254375027,1.5051191614116473
2020-10,6,2021-04,2020-11-09T22:59:00+00:00,0.12405190013496475,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.1572353090475724,1.1433724447776545,2.030974886758352
2020-10,7,2021-05,2020-11-09T22:59:00+00:00,0.29909683520602953,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.094874907664197,1.4420228752995472,2.20564742025251
2020-10,8,2021-06,2020-11-09T22:59:00+00:00,0.29011731635502175,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,1.7516965015476653,1.7317201635550554,2.7278418183676947
2020-10,9,2021-07,2020-11-09T22:59:00+00:00,0.3652614608047468,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,1.669877743310252,2.096316164639041,3.764120521922361
2020-10,10,2021-08,2020-11-09T22:59:00+00:00,-0.022726716462087827,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,1.6467715184681784,2.0735868652674,4.4490547064798385
2020-10,11,2021-09,2020-11-09T22:59:00+00:00,-0.36894854833366775,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,1.9052612882650601,1.703956023051233,4.619557731588213
2020-10,12,2021-10,2020-11-09T22:59:00+00:00,0.24827346173952938,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,1.9710963430749247,1.951921795400582,5.636515648551113
2020-11,0,2020-11,2020-12-09T22:59:00+00:00,0.1331935220806632,INDEPENDENT_BRIDGE,0.0,2.655677655677633,2.7924083683630028,0.0,0.0
2020-11,1,2020-12,2020-12-09T22:59:00+00:00,0.08808603433174143,INDEPENDENT_BRIDGE,-0.1784121320249632,2.285191956124307,2.6948682851387122,0.08804726135190294,-0.17857147602345325
2020-11,2,2021-01,2020-12-09T22:59:00+00:00,0.8227668276388586,INDEPENDENT_BRIDGE,1.3404825737265424,2.162162162162171,2.0473419000121056,0.9074478145159351,1.1530061215537624
2020-11,3,2021-02,2020-12-09T22:59:00+00:00,0.08138421537906297,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,1.855108252175392,0.988798930899455,1.3292176208936846
2020-11,4,2021-03,2020-12-09T22:59:00+00:00,-0.058904814372289914,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,1.8866530554589194,0.9298767608254868,1.5051191614116473
2020-11,5,2021-04,2020-12-09T22:59:00+00:00,0.29996386921675705,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.3764064295708396,1.229391636083749,2.030974886758352
2020-11,6,2021-05,2020-12-09T22:59:00+00:00,0.4426902184850292,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.4603901357512092,1.6711048637218173,2.20564742025251
2020-11,7,2021-06,2020-12-09T22:59:00+00:00,0.18771698176639104,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,2.0117184799365044,1.8586458773423051,2.7278418183676947
2020-11,8,2021-07,2020-12-09T22:59:00+00:00,0.12361755485739064,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,1.6842801416519666,1.9821870886099269,3.764120521922361
2020-11,9,2021-08,2020-12-09T22:59:00+00:00,-0.150512589715221,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,1.531232498277487,1.8315611149106632,4.4490547064798385
2020-11,10,2021-09,2020-12-09T22:59:00+00:00,-0.4995061454397267,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,1.6560424925927377,1.3308032675659713,4.619557731588213
2020-11,11,2021-10,2020-12-09T22:59:00+00:00,0.3004042008749248,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,1.7795099687163787,1.630757156633036,5.636515648551113
2020-11,12,2021-11,2020-12-09T22:59:00+00:00,0.09784430052301261,INDEPENDENT_BRIDGE,0.1686340640809414,5.976806422836781,1.743579561212498,1.7285536208211998,5.8050076850430585
2020-12,0,2020-12,2021-01-12T22:59:00+00:00,0.1743986297500019,INDEPENDENT_BRIDGE,-0.1784121320249632,2.285191956124307,2.646710113299568,0.0,0.0
2020-12,1,2021-01,2021-01-12T22:59:00+00:00,0.9326337454825545,INDEPENDENT_BRIDGE,1.3404825737265424,2.162162162162171,2.1106365762753105,0.9283115695646709,1.3315775975772155
2020-12,2,2021-02,2021-01-12T22:59:00+00:00,0.18629701108944383,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,2.0251220670670826,1.1144352629961032,1.507789096917138
2020-12,3,2021-03,2021-01-12T22:59:00+00:00,-0.0378825842613649,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,2.078186767752249,1.0765455014711074,1.6836906374351004
2020-12,4,2021-04,2021-01-12T22:59:00+00:00,0.2702858653314819,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.5385114613760673,1.3464667514124051,2.2095463627818055
2020-12,5,2021-05,2021-01-12T22:59:00+00:00,0.34686629230222654,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.5247245274982797,1.6927328501033951,2.3842188962759634
2020-12,6,2021-06,2021-01-12T22:59:00+00:00,0.2609112568734623,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,2.1503447862659404,1.9533043244492918,2.906413294391148
2020-12,7,2021-07,2021-01-12T22:59:00+00:00,0.25128886291557345,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,1.9522990501838917,2.204277984837208,3.942691997945814
2020-12,8,2021-08,2021-01-12T22:59:00+00:00,-0.05361488751398818,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,1.897637439730211,2.1506487194030375,4.62762618250329
2020-12,9,2021-09,2021-01-12T22:59:00+00:00,-0.37583046152018673,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,2.149708792291101,1.7741102406842406,4.798129207611665
2020-12,10,2021-10,2021-01-12T22:59:00+00:00,0.30396661575576317,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,2.277408360320847,2.0776158119671124,5.815087124574566
2020-12,11,2021-11,2021-01-12T22:59:00+00:00,0.026840791572308186,INDEPENDENT_BRIDGE,0.1686340640809414,5.976806422836781,2.3048604263243995,2.1044530020433916,5.983579161066511
2020-12,12,2021-12,2021-01-12T22:59:00+00:00,0.07539478441296311,INDEPENDENT_BRIDGE,0.4208754208754106,6.613047363717604,2.20375101396535,2.1798193788664357,6.4035713785990875
2021-01,0,2021-01,2021-02-11T22:59:00+00:00,0.8285790522695597,INDEPENDENT_BRIDGE,1.3404825737265424,2.162162162162171,1.6461080716122942,0.0,0.0
2021-01,1,2021-02,2021-02-11T22:59:00+00:00,0.10095116487483809,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,1.4744656890873173,0.10090024345402032,0.17621149933992233
2021-01,2,2021-03,2021-02-11T22:59:00+00:00,-0.09729305252762166,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,1.4669033159721232,0.0035598305146291665,0.3521130398578848
2021-01,3,2021-04,2021-02-11T22:59:00+00:00,0.2610708650073897,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,1.915104385611478,0.2642904975158531,0.8779687652045898
2021-01,4,2021-05,2021-02-11T22:59:00+00:00,0.3522163598510605,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,1.9068342213848737,0.6158880281988606,1.0526412986987477
2021-01,5,2021-06,2021-02-11T22:59:00+00:00,0.21871321399963053,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,1.4919766086070227,0.8343624130191879,1.5748356968139323
2021-01,6,2021-07,2021-02-11T22:59:00+00:00,0.2908237687968363,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,1.3351538786921526,1.12476410762357,2.611114400368598
2021-01,7,2021-08,2021-02-11T22:59:00+00:00,0.039581574426217146,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,1.3752639280445689,1.1643378506110864,3.296048584926075
2021-01,8,2021-09,2021-02-11T22:59:00+00:00,-0.24639057706725398,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,1.7580839310635783,0.9176432324397292,3.4665516100344496
2021-01,9,2021-10,2021-02-11T22:59:00+00:00,0.3921488542924564,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,1.9748663828900725,1.3090251873834204,4.48350952699735
2021-01,10,2021-11,2021-02-11T22:59:00+00:00,0.2243112510222076,INDEPENDENT_BRIDGE,0.1686340640809414,5.976806422836781,2.203607481401758,1.5330852362985434,4.6520015634892955
2021-01,11,2021-12,2021-02-11T22:59:00+00:00,0.145695521897252,INDEPENDENT_BRIDGE,0.4208754208754106,6.613047363717604,2.535449241793262,1.6786747252479675,5.071993781021873
2021-01,12,2022-01,2021-02-11T22:59:00+00:00,0.9728736695668718,INDEPENDENT_BRIDGE,4.442581726739303,9.876543209876534,2.682186541344837,2.6468464503203184,9.4187215059701
2021-02,0,2021-02,2021-03-09T22:59:00+00:00,0.4287738547440542,INDEPENDENT_BRIDGE,0.1763668430335041,2.066486972147356,2.3236563803052745,0.0,0.0
2021-02,1,2021-03,2021-03-09T22:59:00+00:00,-0.05204125456426312,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,2.3623756552565984,-0.05205480072507813,0.17590154051796245
2021-02,2,2021-04,2021-03-09T22:59:00+00:00,0.32595790397509583,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.881071808337444,0.2733730120778938,0.7017572658646675
2021-02,3,2021-05,2021-03-09T22:59:00+00:00,0.45391825308787953,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.976979557625865,0.7262641632259351,0.8764297993588254
2021-02,4,2021-06,2021-03-09T22:59:00+00:00,0.25907343932069166,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,2.599067648658046,0.9850025858133185,1.3986241974740101
2021-02,5,2021-07,2021-03-09T22:59:00+00:00,0.2962888916099507,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,2.4461165372690528,1.2808534069762139,2.434902901028676
2021-02,6,2021-08,2021-03-09T22:59:00+00:00,0.0699299273926935,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,2.517757032180199,1.3507588947882387,3.119837085586153
2021-02,7,2021-09,2021-03-09T22:59:00+00:00,-0.28347202807756605,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,2.866638515144141,1.0668843238462355,3.290340110694528
2021-02,8,2021-10,2021-03-09T22:59:00+00:00,0.44831443274168126,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,3.1434551630969922,1.5141968208671077,4.307298027657428
2021-02,9,2021-11,2021-03-09T22:59:00+00:00,0.20822887414893299,INDEPENDENT_BRIDGE,0.1686340640809414,5.976806422836781,3.3582296185414187,1.7222091991816937,4.475790064149373
2021-02,10,2021-12,2021-03-09T22:59:00+00:00,0.025482951584708764,INDEPENDENT_BRIDGE,0.4208754208754106,6.613047363717604,3.569348629167589,1.7476889044137942,4.89578228168195
2021-02,11,2022-01,2021-03-09T22:59:00+00:00,1.0417880700151405,INDEPENDENT_BRIDGE,4.442581726739303,9.876543209876534,3.264084687228134,2.7840877596638323,9.242510006630175
2021-02,12,2022-02,2021-03-09T22:59:00+00:00,0.36567864766694375,INDEPENDENT_BRIDGE,1.2841091492777013,11.091549295774657,3.1992081726906507,3.1490994284689697,10.518444382006189
2021-03,0,2021-03,2021-04-12T21:59:00+00:00,0.1519100744195733,INDEPENDENT_BRIDGE,0.1760563380281743,2.33812949640288,2.3134620904142373,0.0,0.0
2021-03,1,2021-04,2021-04-12T21:59:00+00:00,0.19846833947677275,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.701236373595623,0.19827165126745203,0.5258557253467051
2021-03,2,2021-05,2021-04-12T21:59:00+00:00,0.2829941237079811,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.622065592131297,0.4808661004645313,0.7005282588408629
2021-03,3,2021-06,2021-04-12T21:59:00+00:00,0.1971459165078859,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,2.182301708764336,0.6778179394458553,1.2227226569560476
2021-03,4,2021-07,2021-04-12T21:59:00+00:00,0.26149138952929524,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,1.9945728992074763,0.9389680350811225,2.2590013605107133
2021-03,5,2021-08,2021-04-12T21:59:00+00:00,-0.01734314342551116,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,1.9768838341433295,0.9216233875585842,2.9439355450681903
2021-03,6,2021-09,2021-04-12T21:59:00+00:00,-0.39236828839616855,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,2.2121809646331236,0.5284833153088366,3.114438570176565
2021-03,7,2021-10,2021-04-12T21:59:00+00:00,0.31347454414155357,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,2.3496595528925,0.8414675523925855,4.131396487139466
2021-03,8,2021-11,2021-04-12T21:59:00+00:00,0.07274457898384064,INDEPENDENT_BRIDGE,0.1686340640809414,5.976806422836781,2.424113381825646,0.914185685332167,4.29988852363141
2021-03,9,2021-12,2021-04-12T21:59:00+00:00,0.06769995781014972,INDEPENDENT_BRIDGE,0.4208754208754106,6.613047363717604,2.6766420495447942,0.9818627370585689,4.719880741163989
2021-03,10,2022-01,2021-04-12T21:59:00+00:00,0.9678867774285986,INDEPENDENT_BRIDGE,4.442581726739303,9.876543209876534,2.2991336320393154,1.9450954967350795,9.066608466112214
2021-03,11,2022-02,2021-04-12T21:59:00+00:00,0.14294757823925258,INDEPENDENT_BRIDGE,1.2841091492777013,11.091549295774657,2.265006203157526,2.0879410021858504,10.342542841488228
2021-03,12,2022-03,2021-04-12T21:59:00+00:00,-0.06842110793892017,INDEPENDENT_BRIDGE,1.6640253565768592,12.741652021089632,2.0400262730304077,2.019496476324395,11.992874992936022
2021-04,0,2021-04,2021-05-10T21:59:00+00:00,0.256026468736474,INDEPENDENT_BRIDGE,0.5272407732864748,3.0630630630630717,2.785007316596494,0.0,0.0
2021-04,1,2021-05,2021-05-10T21:59:00+00:00,0.31964218211136886,INDEPENDENT_BRIDGE,0.1748251748251661,2.872531418312392,2.743305411240505,0.31913241249207236,0.17467253349415784
2021-04,2,2021-06,2021-05-10T21:59:00+00:00,0.2278612464349663,INDEPENDENT_BRIDGE,0.523560209424101,2.765388046387192,2.3343828658011345,0.5467344488737317,0.6968669316093424
2021-04,3,2021-07,2021-05-10T21:59:00+00:00,0.12360014927430994,INDEPENDENT_BRIDGE,1.041666666666674,3.3747779751332514,2.0058911030122974,0.6702582760465526,1.733145635164008
2021-04,4,2021-08,2021-05-10T21:59:00+00:00,-0.015798413973605464,INDEPENDENT_BRIDGE,0.6872852233676952,4.085257548845505,1.9897757900583772,0.6544586139920738,2.418079819721485
2021-04,5,2021-09,2021-05-10T21:59:00+00:00,-0.3541406299232068,INDEPENDENT_BRIDGE,0.1706484641638139,4.915102770330665,2.26433486472393,0.299689421704796,2.5885828448298596
2021-04,6,2021-10,2021-05-10T21:59:00+00:00,0.2274232557446435,INDEPENDENT_BRIDGE,1.0221465076660996,5.798394290811807,2.3140408261721976,0.5268544621834426,3.605540761792761
2021-04,7,2021-11,2021-05-10T21:59:00+00:00,0.04280739897031202,INDEPENDENT_BRIDGE,0.1686340640809414,5.976806422836781,2.357838805831306,0.569652701400663,3.774032798284706
2021-04,8,2021-12,2021-05-10T21:59:00+00:00,0.07812194432482344,INDEPENDENT_BRIDGE,0.4208754208754106,6.613047363717604,2.62089085895977,0.6477441464179621,4.194025015817283
2021-04,9,2022-01,2021-05-10T21:59:00+00:00,0.8691613904452156,INDEPENDENT_BRIDGE,4.442581726739303,9.876543209876534,2.1436146660637982,1.5131500742487225,8.540752740765509
